id,name,status,smiles
DB08946,Iopanoic acid,"approved,withdrawn",CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O
DB08947,Iopamidol,approved,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
DB08948,Iodamide,withdrawn,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
DB08949,Inositol nicotinate,"approved,withdrawn",O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1
DB08950,Indoramin,"approved,withdrawn",O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
DB08951,Indoprofen,withdrawn,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
DB08952,Indenolol,withdrawn,CC(C)NCC(O)COc1cccc2c1C=CC2
DB08953,Indalpine,"investigational,withdrawn",c1ccc2c(CCC3CCNCC3)c[nH]c2c1
DB08954,Ifenprodil,"approved,investigational,withdrawn",CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
DB08955,Ibuproxam,withdrawn,CC(C)Cc1ccc(C(C)C(=O)NO)cc1
DB08956,Hydroxydione,"investigational,withdrawn",C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
DB08957,Hexoprenaline,"experimental,withdrawn",Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O
DB08958,Hexetidine,"approved,investigational",CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
DB08960,Hexamethonium,experimental,C[N+](C)(C)CCCCCC[N+](C)(C)C
DB08961,Azosemide,investigational,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl
DB08962,Glibornuride,"investigational,withdrawn",Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1
DB08964,Gemeprost,"approved,withdrawn",CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC
DB08965,Fusafungine,"approved,withdrawn",CC(C)C1OC(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)OC(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)OC(=O)[C@H](C(C)C)N(C)C1=O
DB08966,Fursultiamine,approved,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N
DB08967,Dimetotiazine,approved,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C
DB08968,Fominoben,"experimental,withdrawn",CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1
DB08969,Flurothyl,withdrawn,FC(F)(F)COCC(F)(F)F
DB08970,Fluprednidene,experimental,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
DB08971,Fluocortolone,"approved,withdrawn",C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
DB08972,Flumequine,withdrawn,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
DB08973,Fluclorolone acetonide,"approved,withdrawn",CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1
DB08974,Flubendazole,"experimental,withdrawn",COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1
DB08975,Florantyrone,withdrawn,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13
DB08976,Floctafenine,"approved,withdrawn",O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
DB08978,Fentonium,withdrawn,C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2
DB08979,Fenspiride,experimental,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
DB08980,Fendiline,withdrawn,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1
DB08981,Fenbufen,approved,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
DB08982,Etozoline,experimental,CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1C
DB08983,Etofibrate,experimental,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1
DB08984,Etofenamate,experimental,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
DB08985,Etilefrine,withdrawn,CCNCC(O)c1cccc(O)c1
DB08986,Etifoxine,"investigational,withdrawn",CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
DB08987,Etidocaine,approved,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C
DB08988,Ethoheptazine,"approved,withdrawn",CCOC(=O)C1(c2ccccc2)CCCN(C)CC1
DB08989,Etamivan,withdrawn,CCN(CC)C(=O)c1ccc(O)c(OC)c1
DB08990,Eprazinone,"experimental,withdrawn",CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1
DB08991,Epirizole,experimental,COc1cc(C)nc(-n2nc(C)cc2OC)n1
DB08992,Eperisone,investigational,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1
DB08993,Enviomycin,experimental,NCC[C@@H](O)[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O
DB08994,Ditazole,"experimental,withdrawn",OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1
DB08995,Diosmin,"approved,investigational",COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O
DB08996,Dimetacrine,"experimental,withdrawn",CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21
DB08997,Dexetimide,withdrawn,O=C1CC[C@@](c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1
DB08998,Demexiptiline,experimental,CNCCON=c1c2ccccc2ccc2ccccc12
DB08999,Cyclopentamine,withdrawn,CNC(C)CC1CCCC1
DB09000,Cyamemazine,experimental,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21
DB09001,Barbexaclone,experimental,CN[C@@H](C)CC1CCCCC1
DB09002,Cloperastine,experimental,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1
DB09003,Clocapramine,experimental,N=C(O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1
DB09004,Clobutinol,withdrawn,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1
DB09006,Clinofibrate,experimental,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O
DB09007,Chlorphenoxamine,withdrawn,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1
DB09008,Cefaloridine,"experimental,withdrawn",O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12
DB09009,Articaine,approved,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC
DB09010,Carmofur,withdrawn,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
DB09011,Beclamide,experimental,O=C(CCCl)NCc1ccccc1
DB09012,Carbazochrome,"experimental,withdrawn",CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21
DB09013,Befunolol,experimental,CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1
DB09014,Captodiame,experimental,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1
DB09015,Canrenoic acid,"approved,withdrawn",C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)O
DB09017,Brotizolam,"investigational,withdrawn",Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
DB09018,Bromopride,investigational,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
DB09019,Bromhexine,approved,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
DB09020,Bisacodyl,approved,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
DB09021,Benzoctamine,experimental,CNCC12CCC(c3ccccc31)c1ccccc12
DB09022,Benfluorex,"investigational,withdrawn",CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1
DB09023,Benactyzine,withdrawn,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
DB09026,Aliskiren,"approved,investigational",COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
DB09027,Ledipasvir,approved,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C
DB09028,Cytisine,experimental,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1
DB09030,Vorapaxar,approved,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1
DB09031,Miltefosine,"approved,investigational",CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
DB09034,Suvorexant,"approved,investigational",Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1
DB09038,Empagliflozin,approved,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
DB09039,Eliglustat,approved,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2
DB09040,Efinaconazole,approved,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
DB09041,Tavaborole,"approved,investigational",OB1OCc2cc(F)ccc21
DB09042,Tedizolid phosphate,approved,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1
DB09047,Finafloxacin,"approved,investigational",N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
DB09048,Netupitant,"approved,investigational",Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
DB09049,Naloxegol,approved,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5
DB09050,Ceftolozane,"approved,investigational",Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1
DB09053,Ibrutinib,approved,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
DB09054,Idelalisib,approved,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
DB09055,Acipimox,"approved,investigational",Cc1cnc(C(=O)O)c[n+]1[O-]
DB09056,Amorolfine,"approved,investigational",CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1
DB09059,Atosiban,"approved,investigational",CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1
DB09060,Avibactam,approved,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O
DB09061,Cannabidiol,"approved,investigational",C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O
DB09062,Cefminox,experimental,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
DB09063,Ceritinib,approved,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1
DB09064,Ciprofibrate,"approved,investigational",CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
DB09065,Cobicistat,approved,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1
DB09067,Corticorelin ovine triflutate,approved,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CO)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)O)C(=O)N[C@@H](C)C(N)=O
DB09068,Vortioxetine,"approved,investigational",Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
DB09069,Trimetazidine,"approved,investigational",COc1ccc(CN2CCNCC2)c(OC)c1OC
DB09070,Tibolone,"approved,investigational",C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C
DB09071,Tasimelteon,"approved,investigational",CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2
DB09072,Sodium oxybate,approved,O=C([O-])CCCO
DB09073,Palbociclib,"approved,investigational",CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
DB09074,Olaparib,approved,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
DB09075,Edoxaban,approved,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1
DB09076,Umeclidinium,approved,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2
DB09078,Lenvatinib,"approved,investigational",COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
DB09079,Nintedanib,approved,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
DB09080,Olodaterol,approved,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1
DB09081,Idebenone,"approved,investigational",COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O
DB09082,Vilanterol,approved,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O
DB09083,Ivabradine,approved,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2
DB09084,Benzydamine,approved,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
DB09085,Tetracaine,"approved,vet_approved",CCCCNc1ccc(C(=O)OCCN(C)C)cc1
DB09086,Eugenol,approved,C=CCc1ccc(O)c(OC)c1
DB09087,Potassium alum,approved,O=S(=O)(O)O
DB09088,Amylocaine,"approved,withdrawn",CCC(C)(CN(C)C)OC(=O)c1ccccc1
DB09089,Trimebutine,approved,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C
DB09090,Pinaverium,approved,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC
DB09091,Tixocortol,"approved,withdrawn",C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CS
DB09092,Xanthinol,"approved,withdrawn",CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
DB09093,Chlortetracycline,"approved,investigational,vet_approved",CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
DB09094,Podophyllin,approved,COc1cc(C2c3cc4c(cc3C(O)C(CO)C2C(=O)O)OCO4)cc(OC)c1OC
DB09095,Difluocortolone,"approved,investigational,withdrawn",C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
DB09096,Benzoyl peroxide,approved,O=C(OOC(=O)c1ccccc1)c1ccccc1
DB09097,Quinagolide,"approved,investigational",CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21
DB09099,Somatostatin,"approved,investigational",C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O
DB09101,Elvitegravir,approved,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C
DB09102,Daclatasvir,"approved,investigational",COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C
DB09104,Magnesium hydroxide,"approved,investigational",O
DB09110,Coenzyme M,"approved,investigational",O=S(=O)(O)CCS
DB09112,Nitrous acid,"approved,investigational",O=NO
DB09114,Colfosceril palmitate,"approved,investigational,withdrawn",CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
DB09115,Diiodohydroxyquinoline,approved,Oc1c(I)cc(I)c2cccnc12
DB09116,Calcium carbimide,"approved,withdrawn",N=C=N
DB09117,Paraldehyde,"approved,investigational",CC1OC(C)OC(C)O1
DB09118,Stiripentol,approved,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
DB09119,Eslicarbazepine acetate,approved,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
DB09120,Zucapsaicin,"approved,investigational",COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O
DB09121,Aurothioglucose,"approved,withdrawn",OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O
DB09123,Dienogest,approved,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
DB09124,Medrogestone,"approved,withdrawn",CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
DB09125,Potassium citrate,"approved,investigational,vet_approved",O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]
DB09128,Brexpiprazole,"approved,investigational",O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1
DB09129,Chromic chloride,approved,Cl
DB09130,Copper,"approved,investigational",[Cu]
DB09131,Cupric Chloride,"approved,investigational",Cl[Cu]Cl
DB09132,Gadoteric acid,approved,O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
DB09133,Iothalamic acid,approved,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
DB09134,Ioversol,approved,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I
DB09135,Ioxilan,approved,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I
DB09136,Isosulfan blue,approved,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)cc1
DB09137,Technetium Tc-99m mebrofenin,approved,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
DB09138,Technetium Tc-99m medronate,approved,O=P(O)(O)CP(=O)(O)O
DB09139,Technetium Tc-99m oxidronate,approved,O=P(O)(O)C(O)P(=O)(O)O
DB09140,Oxygen,"approved,vet_approved",O=O
DB09142,Sincalide,approved,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
DB09143,Sonidegib,"approved,investigational",Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
DB09144,Uridine triacetate,"approved,investigational",CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
DB09145,Water,approved,O
DB09146,Iron sucrose,approved,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
DB09147,Ferric pyrophosphate,experimental,O=P(O)(O)OP(=O)(O)O
DB09148,Florbetaben (18F),approved,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1
DB09149,Florbetapir (18F),"approved,investigational",CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1
DB09151,Flutemetamol (18F),"approved,investigational",CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F]
DB09152,Nitrogen,"approved,vet_approved",N#N
DB09153,Sodium chloride,"approved,vet_approved",[Cl-]
DB09154,Sodium citrate,"approved,investigational",O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]
DB09155,Helium,"approved,investigational,vet_approved",[He]
DB09156,Iopromide,approved,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
DB09157,Carbon dioxide,"approved,investigational,vet_approved",O=C=O
DB09158,Trypan blue free acid,approved,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O
DB09160,Technetium Tc-99m tetrofosmin,approved,CCOCCP(CCOCC)CCP(CCOCC)CCOCC
DB09161,Technetium Tc-99m sestamibi,"approved,investigational",[C-]#[N+]CC(C)(C)OC
DB09164,Technetium Tc-99m disofenin,approved,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O
DB09165,Technetium Tc-99m pyrophosphate,approved,O=P(O)(O)OP(=O)(O)O
DB09166,Etizolam,experimental,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl
DB09167,Dosulepin,approved,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21
DB09168,4-Phenylfentanyl,illicit,CCC(=O)N(c1ccccc1)C1(c2ccccc2)CCN(CCc2ccccc2)CC1
DB09169,3-Allylfentanyl,illicit,C=CC[C@H]1CN(CCc2ccccc2)CC[C@H]1N(C(=O)CC)c1ccccc1
DB09170,β-Hydroxythiofentanyl,illicit,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2cccs2)CC1
DB09171,β-Methylfentanyl,illicit,CCC(=O)N(c1ccccc1)C1CCN(CC(C)c2ccccc2)CC1
DB09172,Brifentanil,illicit,CCn1nnn(CCN2CC[C@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O
DB09173,Butyrfentanyl,illicit,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
DB09174,Lofentanil,illicit,CCC(=O)N(c1ccccc1)[C@@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@H]1C
DB09175,Mirfentanil,experimental,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1
DB09177,p-Fluorofentanyl,illicit,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1
DB09178,Phenaridine,illicit,CCC(=O)N(c1ccccc1)C1CC(C)N(CCc2ccccc2)CC1C
DB09179,R-30490,experimental,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2ccccc2)CC1
DB09180,Thienylfentanyl,illicit,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1
DB09181,Trefentanil,experimental,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1
DB09182,Benzylfentanyl,illicit,CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1
DB09183,Dasabuvir,approved,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C
DB09184,Edivoxetine,investigational,COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1
DB09185,Viloxazine,"approved,investigational,withdrawn",CCOc1ccccc1OCC1CNCCO1
DB09186,Nisoxetine,experimental,CNCCC(Oc1ccccc1OC)c1ccccc1
